user_id,action_date,action_name,error_message,device
318260,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
318263,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
318283,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
318337,2022-11-21,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
318355,2022-11-02,courseslanding_start_now.click,NULL,mobile
318368,2022-11-10,courseslanding_start_now.click,NULL,desktop
318387,2022-10-30,courseslanding_start_now.click,NULL,desktop
318400,2022-11-02,courseslanding_start_now.click,NULL,desktop
318414,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
318419,2022-11-27,checkout_annual_completepayment.click.success,NULL,mobile
318467,2022-11-03,courseslanding_start_now.click,NULL,mobile
318477,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
318480,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
318543,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
318594,2022-11-02,courseslanding_start_now.click,NULL,mobile
318653,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
318732,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
318751,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
318770,2022-11-02,courseslanding_start_now.click,NULL,desktop
318820,2022-11-02,checkout_monthly_completepayment.click.success,NULL,desktop
318821,2022-11-02,courseslanding_start_now.click,NULL,desktop
318825,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
318841,2022-12-09,courseslanding_start_now.click,NULL,desktop
318851,2022-12-13,courseslanding_start_now.click,NULL,mobile
318855,2022-11-21,checkout_monthly_completepayment.click.fail,"number field is required",desktop
318881,2022-11-02,courseslanding_start_now.click,NULL,desktop
318885,2022-11-14,courseslanding_start_now.click,NULL,desktop
318896,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
318930,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
318941,2022-11-02,courseslanding_start_now.click,NULL,mobile
318946,2022-12-16,courseslanding_start_now.click,NULL,desktop
318978,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
318990,2022-11-02,courseslanding_start_now.click,NULL,desktop
319002,2022-11-02,courseslanding_start_now.click,NULL,desktop
319063,2022-11-02,courseslanding_start_now.click,NULL,mobile
319073,2022-12-23,courseslanding_start_now.click,NULL,mobile
319091,2022-11-06,courseslanding_start_now.click,NULL,desktop
319137,2022-11-02,courseslanding_start_now.click,NULL,desktop
319164,2022-11-02,courseslanding_start_now.click,NULL,mobile
319210,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
319226,2022-11-03,courseslanding_start_now.click,NULL,mobile
319246,2022-11-02,courseslanding_start_now.click,NULL,desktop
319295,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
319356,2022-11-16,checkout_coins_completepayment.click.fail,"number field is required",desktop
319400,2022-11-02,courseslanding_start_now.click,NULL,mobile
319402,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
319405,2022-11-02,courseslanding_start_now.click,NULL,mobile
319489,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
319493,2023-01-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
319541,2022-12-13,courseslanding_start_now.click,NULL,mobile
319545,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
319551,2022-12-20,courseslanding_start_now.click,NULL,mobile
319566,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
319581,2022-11-02,courseslanding_start_now.click,NULL,desktop
319585,2022-11-02,courseslanding_start_now.click,NULL,mobile
319614,2022-11-07,courseslanding_start_now.click,NULL,desktop
319708,2022-11-02,courseslanding_start_now.click,NULL,desktop
319717,2022-11-02,courseslanding_start_now.click,NULL,mobile
319783,2022-11-04,courseslanding_start_now.click,NULL,mobile
319787,2022-12-08,courseslanding_start_now.click,NULL,desktop
319791,2022-11-02,courseslanding_start_now.click,NULL,mobile
319852,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
319866,2022-11-02,courseslanding_start_now.click,NULL,desktop
319878,2022-11-09,courseslanding_start_now.click,NULL,desktop
319920,2022-11-02,courseslanding_start_now.click,NULL,desktop
319947,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
319968,2022-11-10,courseslanding_start_now.click,NULL,mobile
320051,2022-12-21,courseslanding_start_now.click,NULL,mobile
320058,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
320092,2022-11-02,courseslanding_start_now.click,NULL,mobile
320095,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
320133,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
320137,2022-11-02,checkout_annual_completepayment.click.fail,"Your card's security code is invalid.",mobile
320162,2022-12-18,checkout_annual_completepayment.click.fail,"year field is required",mobile
320168,2022-11-05,courseslanding_start_now.click,NULL,mobile
320177,2022-12-20,courseslanding_start_now.click,NULL,desktop
320223,2022-11-21,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
320249,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
320276,2022-11-17,checkout_monthly_completepayment.click.success,NULL,desktop
320288,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
320295,2022-11-02,courseslanding_start_now.click,NULL,desktop
320310,2022-11-08,courseslanding_start_now.click,NULL,desktop
320442,2022-11-02,courseslanding_start_now.click,NULL,mobile
320515,2022-11-04,courseslanding_start_now.click,NULL,mobile
320516,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
320522,2022-12-30,courseslanding_start_now.click,NULL,desktop
320529,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
320572,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
320591,2022-11-02,courseslanding_start_now.click,NULL,mobile
320606,2022-11-02,courseslanding_start_now.click,NULL,desktop
320613,2022-11-02,courseslanding_start_now.click,NULL,desktop
320643,2022-11-02,courseslanding_start_now.click,NULL,desktop
320648,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
320651,2022-11-02,courseslanding_start_now.click,NULL,desktop
320671,2022-11-03,courseslanding_start_now.click,NULL,mobile
320676,2022-11-02,courseslanding_start_now.click,NULL,mobile
320705,2022-11-16,courseslanding_start_now.click,NULL,desktop
320711,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
320719,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
320886,2023-01-30,courseslanding_start_now.click,NULL,mobile
320900,2022-11-02,courseslanding_start_now.click,NULL,desktop
320922,2022-11-25,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
320933,2022-11-02,courseslanding_start_now.click,NULL,mobile
320944,2022-11-02,courseslanding_start_now.click,NULL,mobile
320970,2022-11-08,courseslanding_start_now.click,NULL,desktop
320984,2022-11-03,checkout_annual_completepayment.click.fail,"number field is required",mobile
320985,2022-11-02,courseslanding_start_now.click,NULL,desktop
321022,2022-11-02,courseslanding_start_now.click,NULL,mobile
321097,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321133,2022-11-02,courseslanding_start_now.click,NULL,desktop
321161,2023-01-17,courseslanding_start_now.click,NULL,mobile
321188,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
321217,2022-11-02,courseslanding_start_now.click,NULL,mobile
321224,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321228,2022-11-02,courseslanding_start_now.click,NULL,mobile
321243,2022-12-03,checkout_monthly_completepayment.click.fail,"number field is required",desktop
321245,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321251,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321260,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321341,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321358,2022-11-02,courseslanding_start_now.click,NULL,mobile
321414,2022-11-02,courseslanding_start_now.click,NULL,desktop
321415,2022-11-02,courseslanding_start_now.click,NULL,desktop
321420,2022-11-22,checkout_monthly_completepayment.click.success,NULL,desktop
321424,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321436,2022-11-02,courseslanding_start_now.click,NULL,mobile
321442,2022-11-02,courseslanding_start_now.click,NULL,desktop
321461,2022-12-01,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
321497,2022-11-03,courseslanding_start_now.click,NULL,mobile
321529,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321545,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321559,2022-11-02,courseslanding_start_now.click,NULL,mobile
321578,2022-11-02,courseslanding_start_now.click,NULL,mobile
321614,2022-12-15,courseslanding_start_now.click,NULL,mobile
321624,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321679,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321688,2022-11-02,courseslanding_start_now.click,NULL,desktop
321692,2022-11-02,courseslanding_start_now.click,NULL,mobile
321693,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321696,2022-11-02,courseslanding_start_now.click,NULL,desktop
321714,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321721,2022-11-02,courseslanding_start_now.click,NULL,desktop
321723,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321725,2022-11-02,courseslanding_start_now.click,NULL,desktop
321772,2022-11-02,courseslanding_start_now.click,NULL,desktop
321802,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321807,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321815,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321816,2022-11-02,courseslanding_start_now.click,NULL,mobile
321828,2022-11-02,courseslanding_start_now.click,NULL,mobile
321853,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
321867,2022-11-19,checkout_annual_completepayment.click.success,NULL,desktop
321891,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
321897,2022-11-06,courseslanding_start_now.click,NULL,desktop
321923,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321974,2022-11-02,courseslanding_start_now.click,NULL,desktop
321983,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
321990,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
322008,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
322050,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
322055,2022-11-02,courseslanding_start_now.click,NULL,mobile
322092,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
322098,2022-11-02,courseslanding_start_now.click,NULL,mobile
322121,2022-11-02,courseslanding_start_now.click,NULL,mobile
322146,2022-11-02,courseslanding_start_now.click,NULL,desktop
322154,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
322178,2022-11-02,courseslanding_start_now.click,NULL,mobile
322237,2022-11-02,courseslanding_start_now.click,NULL,desktop
322248,2022-11-02,courseslanding_start_now.click,NULL,mobile
322270,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
322292,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
322294,2022-11-02,courseslanding_start_now.click,NULL,mobile
322308,2022-11-02,courseslanding_start_now.click,NULL,mobile
322370,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
322405,2022-11-02,courseslanding_start_now.click,NULL,mobile
322425,2022-11-02,courseslanding_start_now.click,NULL,mobile
322474,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
322480,2022-11-02,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
322483,2022-12-06,checkout_monthly_completepayment.click.fail,"Your card number is incorrect.",desktop
322490,2022-11-04,courseslanding_start_now.click,NULL,mobile
322508,2022-11-02,courseslanding_start_now.click,NULL,mobile
322542,2022-11-01,courseslanding_start_now.click,NULL,desktop
322552,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
322577,2023-01-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
322587,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
322596,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
322614,2022-11-02,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
